index,ActivePower_KWh,WindSpeed
2022-10-01 00:00:00+00:00,1.4866769580745895,0.8044512674489795
2022-10-01 01:00:00+00:00,0.10120672226001907,-0.42778259758312354
2022-10-01 02:00:00+00:00,1.1521464956485856,-0.5225698179702084
2022-10-01 03:00:00+00:00,1.884257602703937,0.07774924448132908
2022-10-01 04:00:00+00:00,1.7557220898087078,0.04615350435230063
2022-10-01 05:00:00+00:00,1.1933863298712155,0.07774924448132908
2022-10-01 06:00:00+00:00,2.3885298061646236,1.0256214483521777
2022-10-01 07:00:00+00:00,1.6262094154180766,1.1204086687392625
2022-10-01 08:00:00+00:00,1.1453606519305137,2.3526425337713657
2022-10-01 09:00:00+00:00,0.21087629707734723,1.8787064318359414
2022-10-01 10:00:00+00:00,-0.41076127424779185,1.8155149515778846
2022-10-01 11:00:00+00:00,-0.078629769143834,1.7839192114488562
2022-10-01 12:00:00+00:00,-0.3938393188274112,1.1204086687392625
2022-10-01 13:00:00+00:00,-0.7339439964188547,1.5627490305456586
2022-10-01 14:00:00+00:00,-0.7724837111125218,-1.4072505415830003
2022-10-01 15:00:00+00:00,-0.7755946003812181,-1.4072505415830003
2022-10-01 16:00:00+00:00,-0.7758497481050176,-1.4072505415830003
2022-10-01 17:00:00+00:00,-0.7745236003612572,-1.4072505415830003
2022-10-01 18:00:00+00:00,-0.6958794200396186,0.9940257082231492
2022-10-01 19:00:00+00:00,-0.5776480492625745,1.4047703299005172
2022-10-01 20:00:00+00:00,-0.7514121799449985,1.2467916292553758
2022-10-01 21:00:00+00:00,-0.7704882852969104,-1.4072505415830003
2022-10-01 22:00:00+00:00,-0.7247516986371051,1.1836001489973187
2022-10-01 23:00:00+00:00,-0.6154631651013176,0.7728555273199514
2022-10-02 00:00:00+00:00,-0.23087566626083658,0.20413220499744206
2022-10-02 01:00:00+00:00,-0.7189998882475014,0.5832810865457816
2022-10-02 02:00:00+00:00,-0.7406054976291783,0.6464725668038381
2022-10-02 03:00:00+00:00,-0.7543462495145268,0.6780683069328663
2022-10-02 04:00:00+00:00,-0.7684238377566238,-1.4072505415830003
2022-10-02 05:00:00+00:00,-0.7463557569687895,0.20413220499744206
2022-10-02 06:00:00+00:00,-0.6780981829232808,0.29891942538452715
2022-10-02 07:00:00+00:00,-0.7752634512077762,-1.4072505415830003
2022-10-02 08:00:00+00:00,-0.7742937864540052,-1.4072505415830003
2022-10-02 09:00:00+00:00,-0.7740032230887057,-1.4072505415830003
2022-10-02 10:00:00+00:00,-0.7752112325246886,-1.4072505415830003
2022-10-02 11:00:00+00:00,-0.7418530588399751,1.309983109513432
2022-10-02 12:00:00+00:00,-0.666349237736894,1.0572171884812058
2022-10-02 13:00:00+00:00,-0.44212092001690856,0.7728555273199514
2022-10-02 14:00:00+00:00,-0.5277350019890865,1.309983109513432
2022-10-03 13:00:00+00:00,-0.7192449541463484,2.163068092997196
2022-10-03 14:00:00+00:00,-0.7400225613402543,2.668599935061648
2022-10-03 15:00:00+00:00,-0.6860744575107518,1.8155149515778846
2022-10-03 16:00:00+00:00,-0.7728096901193214,-1.4072505415830003
2022-10-03 17:00:00+00:00,-0.7727897849777483,-1.4072505415830003
2022-10-03 18:00:00+00:00,-0.7671232823377431,-1.4072505415830003
2022-10-03 19:00:00+00:00,-0.4470248230771686,-0.5225698179702084
2022-10-03 20:00:00+00:00,-0.42266041277513866,-0.3329953771960387
2022-10-03 21:00:00+00:00,0.03270201424900659,-0.5225698179702084
2022-10-03 22:00:00+00:00,-0.1692912263005969,-0.5225698179702084
2022-10-03 23:00:00+00:00,-0.16260878591537173,-0.5225698179702084
2022-10-04 00:00:00+00:00,-0.23538663665627868,-0.3329953771960387
2022-10-04 01:00:00+00:00,0.027917025021520495,-0.14342093642186896
2022-10-04 02:00:00+00:00,-0.07451948666317314,-0.26980389693798207
2022-10-04 03:00:00+00:00,-0.10308207227878366,0.20413220499744206
2022-10-04 04:00:00+00:00,-0.1971454990862067,0.5200896062877249
2022-10-04 05:00:00+00:00,-0.029779449623679073,0.1409407247393857
2022-10-04 06:00:00+00:00,0.29789020166793895,-0.3961868574540952
2022-10-04 07:00:00+00:00,0.24314847725883695,0.07774924448132908
2022-10-04 08:00:00+00:00,-0.46249396167105156,-0.36459111732506705
2022-10-04 09:00:00+00:00,-0.5429691565090752,-0.585761298228265
2022-10-04 10:00:00+00:00,-0.08268834995807124,0.23572794512647052
2022-10-04 11:00:00+00:00,0.29297595827439415,-0.14342093642186896
2022-10-04 12:00:00+00:00,0.3741449894758199,0.07774924448132908
2022-10-04 13:00:00+00:00,0.4714863019344868,-0.2066124166799256
2022-10-04 14:00:00+00:00,0.31195822510174753,-0.04863371603478417
2022-10-04 15:00:00+00:00,-0.12893807565712884,0.8676427477070362
2022-10-04 16:00:00+00:00,-0.49273426636210155,0.6464725668038381
2022-10-04 17:00:00+00:00,-0.7574827311081027,-0.585761298228265
2022-10-04 18:00:00+00:00,-0.7734267495080847,-1.4072505415830003
2022-10-04 19:00:00+00:00,-0.7583882857955087,-0.3329953771960387
2022-10-04 20:00:00+00:00,-0.7637164010287727,0.29891942538452715
2022-10-04 21:00:00+00:00,-0.6803192865128304,-0.2066124166799256
2022-10-04 22:00:00+00:00,-0.6966802788525172,0.04615350435230063
2022-10-04 23:00:00+00:00,-0.7710358059443342,-1.4072505415830003
2022-10-05 00:00:00+00:00,-0.6816984284646747,-0.1118251962928408
2022-10-05 01:00:00+00:00,-0.6741724753917516,0.07774924448132908
2022-10-05 02:00:00+00:00,-0.7681185394163936,-1.4072505415830003
2022-10-05 03:00:00+00:00,-0.7756620710559006,-1.4072505415830003
2022-10-05 04:00:00+00:00,-0.7752655192744331,-1.4072505415830003
2022-10-05 05:00:00+00:00,-0.7744638849365382,-1.4072505415830003
2022-10-05 06:00:00+00:00,-0.7744114077451185,-1.4072505415830003
2022-10-05 07:00:00+00:00,-0.7738499276477603,-1.4072505415830003
2022-10-05 08:00:00+00:00,-0.7735800449490301,-1.4072505415830003
2022-10-05 09:00:00+00:00,-0.7738817241726106,-1.4072505415830003
2022-10-05 10:00:00+00:00,-0.775886197779846,-1.4072505415830003
2022-10-05 11:00:00+00:00,-0.7609242525335768,-0.6173570383572933
2022-10-05 12:00:00+00:00,-0.6868481729487781,-0.26980389693798207
2022-10-05 13:00:00+00:00,-0.680258795563115,0.4253023859006401
2022-10-05 14:00:00+00:00,-0.5663434798990968,0.7096640470618948
2022-10-05 15:00:00+00:00,-0.4816933754973832,0.45689812602966856
2022-10-05 16:00:00+00:00,-0.4686050986422981,-0.04863371603478417
2022-10-05 17:00:00+00:00,-0.3824830477975102,-0.5225698179702084
2022-10-05 18:00:00+00:00,-0.18686462271791254,-1.1860803606798023
2022-10-05 19:00:00+00:00,0.043807532196754186,-0.8385272192604913
2022-10-05 20:00:00+00:00,-0.2464068468544276,-0.9333144396475761
2022-10-05 21:00:00+00:00,-0.740364050846981,-0.9017186995185478
2022-10-05 22:00:00+00:00,-0.7757742636720394,-1.4072505415830003
2022-10-05 23:00:00+00:00,-0.6978355525887482,-0.6489527784863216
2022-10-06 00:00:00+00:00,-0.27275143098047394,-0.9333144396475761
2022-10-06 01:00:00+00:00,-0.34646508188364455,-0.8385272192604913
2022-10-06 02:00:00+00:00,-0.6003755848056394,0.10934498461035726
2022-10-06 03:00:00+00:00,-0.2324370565868234,0.1409407247393857
2022-10-06 04:00:00+00:00,2.061077301871984,-0.1118251962928408
2022-10-06 05:00:00+00:00,1.6845547459768904,0.36211090564258347
2022-10-06 06:00:00+00:00,0.8719415592169755,-0.585761298228265
2022-10-06 07:00:00+00:00,-0.3066160224878047,0.10934498461035726
2022-10-06 08:00:00+00:00,-0.6342148424964226,0.36211090564258347
2022-10-06 09:00:00+00:00,-0.6086742192832602,-0.7437399988734064
2022-10-06 10:00:00+00:00,-0.775172456274871,-1.4072505415830003
2022-10-06 11:00:00+00:00,-0.7716027147166669,-1.4072505415830003
2022-10-06 12:00:00+00:00,-0.6976641615645546,0.29891942538452715
2022-10-06 13:00:00+00:00,-0.6195168342572447,0.9308342279650929
2022-10-06 15:00:00+00:00,-0.13086913289804303,1.309983109513432
2022-10-06 16:00:00+00:00,0.030197068510792582,0.7728555273199514
2022-10-06 17:00:00+00:00,-0.026020738474697543,0.1409407247393857
2022-10-06 18:00:00+00:00,-0.24478599961205388,-0.806931479131463
2022-10-06 19:00:00+00:00,-0.4426146709312521,-0.9965059199056328
2022-10-06 20:00:00+00:00,-0.20978138636008706,-0.36459111732506705
2022-10-06 21:00:00+00:00,0.026939863526118116,-0.5225698179702084
2022-10-06 22:00:00+00:00,0.7491578567113505,-0.26980389693798207
2022-10-06 23:00:00+00:00,1.6016252730337472,-0.1118251962928408
2022-10-07 00:00:00+00:00,0.5167950573046385,-0.6173570383572933
2022-10-07 01:00:00+00:00,-0.2728315685634302,-0.8385272192604913
2022-10-07 02:00:00+00:00,-0.6779890924071275,0.36211090564258347
2022-10-07 03:00:00+00:00,-0.7743069703789431,-1.4072505415830003
2022-10-07 04:00:00+00:00,-0.7750263990672248,-1.4072505415830003
2022-10-07 05:00:00+00:00,-0.7750450116671374,-1.4072505415830003
2022-10-07 06:00:00+00:00,-0.7752456141328601,-1.4072505415830003
2022-10-07 07:00:00+00:00,-0.7708284822619764,-1.4072505415830003
2022-10-07 08:00:00+00:00,-0.7714481267340609,-1.4072505415830003
2022-10-07 09:00:00+00:00,-0.6275804846609712,-0.6805485186153499
2022-10-07 10:00:00+00:00,-0.6243742058177237,-1.0912931402927175
2022-10-07 12:00:00+00:00,-0.3807975734721071,1.0888129286102344
2022-10-07 13:00:00+00:00,-0.4891849469621347,1.3415788496424603
2022-10-07 14:00:00+00:00,-0.49949167416364065,1.4047703299005172
2022-10-07 15:00:00+00:00,-0.5104808633619355,0.8360470075780078
2022-10-07 16:00:00+00:00,-0.41327656031929055,0.6780683069328663
2022-10-07 17:00:00+00:00,-0.44341604676081486,0.1409407247393857
2022-10-07 18:00:00+00:00,-0.6580790391758061,0.07774924448132908
2022-10-07 19:00:00+00:00,-0.6428839194139672,-0.7437399988734064
2022-10-07 20:00:00+00:00,-0.5893677830074321,-0.5541655580992366
2022-10-07 21:00:00+00:00,-0.5495947250612346,-0.42778259758312354
2022-10-07 22:00:00+00:00,-0.7266977493612822,-0.08022945616381234
2022-10-07 23:00:00+00:00,-0.7749291999343488,-1.4072505415830003
2022-10-08 00:00:00+00:00,-0.773898010197534,-1.4072505415830003
2022-10-08 01:00:00+00:00,-0.7734306271330664,-1.4072505415830003
2022-10-08 02:00:00+00:00,-0.7736588899903257,-1.4072505415830003
2022-10-08 03:00:00+00:00,-0.6886629014402396,-0.36459111732506705
2022-10-08 04:00:00+00:00,0.0784993503668593,0.5832810865457816
2022-10-08 05:00:00+00:00,0.4898067874316207,0.61487682667481
2022-10-08 06:00:00+00:00,0.6243939803817091,-0.14342093642186896
2022-10-08 07:00:00+00:00,0.14461027122246817,-0.3961868574540952
2022-10-08 08:00:00+00:00,0.2712586732932426,-0.1118251962928408
2022-10-08 09:00:00+00:00,0.5045236667790431,-0.9017186995185478
2022-10-08 10:00:00+00:00,0.9559826179882214,-0.6173570383572933
2022-10-08 11:00:00+00:00,0.4881704296893199,0.4253023859006401
2022-10-08 12:00:00+00:00,-0.15571695378113173,-0.14342093642186896
2022-10-08 13:00:00+00:00,-0.4468076760781903,-1.1544846205507742
2022-10-08 14:00:00+00:00,-0.5222846123147312,-0.9017186995185478
2022-10-08 15:00:00+00:00,-0.7062737815657121,0.10934498461035726
2022-10-08 16:00:00+00:00,-0.7561190996561854,0.1409407247393857
2022-10-08 17:00:00+00:00,-0.6075507420718796,0.741259787190923
2022-10-08 18:00:00+00:00,-0.7489803920647736,0.36211090564258347
2022-10-08 19:00:00+00:00,-0.7516921444686813,0.6780683069328663
2022-10-08 20:00:00+00:00,-0.3608200495661032,0.6464725668038381
2022-10-08 21:00:00+00:00,-0.5183265912416873,0.3305151655135553
